c1,c2
0,-0.333108500538143
1,-0.975888494036463
2,0.65165861409553
3,0.156455265896701
4,0.528983113170884
5,-0.621913939353181
6,0.567653639039655
7,-0.57101587559237
8,-0.0524233596987658
9,-0.784287181137085
10,-0.798415208316704
11,0.0470445207660448
12,0.93764492163157
13,-0.235626625072319
14,0.524371659806842
15,-0.878305726841152
16,0.0872355007154808
17,0.553870610636969
18,0.291677241720543
19,-0.388720254859242
20,-0.195707201145296
21,-0.994429298212115
22,-0.673022636953936
23,0.432357299438754
24,-0.534084146272129
25,-0.929279386740539
26,-0.0013073896254987
27,-0.0581525498387492
28,0.0846328527465749
29,0.543406419964592
30,-0.973525710831437
31,-0.412666097608153
32,-0.778457686314935
33,0.145464263080635
34,-0.8547719437883
35,-0.442341935410713
36,-0.0552665841451523
37,0.205625300650983
38,0.869097596795562
39,-0.568426059158638
40,-0.570508956119209
41,0.546994526798298
42,-0.803742619334076
43,-0.434326107513926
44,0.99758695376673
45,-0.49207514437506
46,0.452002153002714
47,0.472723074225138
48,0.880016026156127
49,0.753826074299895
50,0.496745167286884
51,0.938815941772414
52,0.100486670485113
53,-0.329155228943599
54,0.173309417773882
55,-0.00887417225376375
56,-0.572381399459316
57,0.0245079993818906
58,-0.361018464659402
59,0.679687483298816
60,-0.850099697942523
61,0.32664187727967
62,-0.015040841931651
63,0.0559633454626556
64,-0.041338077773736
65,0.545358400457657
66,0.709655872592702
67,0.0105356077063945
68,-0.648944306170984
69,0.282355065965386
70,-0.996441881263247
71,0.0528982083980047
72,-0.462954611870972
73,0.0218308127046329
74,-0.13289487903819
75,0.708557853731747
76,-0.491384096268648
77,-0.696960000015789
78,0.389485191566416
79,0.477456111292145
80,0.512139844450228
81,0.181386236638433
82,0.315575138226822
83,0.635784773876098
84,-0.347276789274546
85,-0.779604822327037
86,-0.767942456318936
87,0.184211028517364
88,-0.316868126455328
89,-0.821205827050794
90,-0.728458600203188
91,0.111014244414715
92,-0.986782892363841
93,0.713860056471639
94,0.27995990651778
95,0.402581853798782
96,-0.409424451187467
97,0.0999247935582945
98,-0.530244026549769
99,-0.911399936726011
100,-0.802615620646062
101,-0.799745677298635
102,0.535911782112783
103,-0.206785583838558
104,-0.65091544741683
105,-0.247201418121977
106,0.768886926887715
107,-0.132890173061329
108,0.232021017106907
109,-0.358487391682097
110,0.0859255881171908
111,-0.284164223425499
112,0.636724347155453
113,0.221447395544895
114,0.466655419648033
115,0.404986621037701
116,0.655448802580042
117,-0.864906758842075
118,0.0974360240110279
119,0.894082371000297
120,0.504568235563438
121,0.220086531794509
122,0.870704820274473
123,0.997051051057283
124,-0.0263771457117958
125,-0.0976955595022817
126,0.173281599448363
127,0.504991439205295
128,0.775243397363593
129,0.62657679562604
130,0.89182593137663
131,0.308695635528091
132,0.0425803245398566
133,-0.411804638199901
134,-0.136878345630189
135,0.414650209378152
136,-0.915594933752417
137,-0.974102613945195
138,0.977608373608982
139,-0.105574998805112
140,0.20610095988525
141,-0.37239885507529
142,0.983023752987752
143,-0.191127090210287
144,-0.201849540212922
145,-0.412648508253836
146,0.0485746071191298
147,0.523702559885882
148,-0.531022933576183
149,0.652693098788077
150,0.0169550502095595
151,0.813590381330772
152,-0.759433472846184
153,0.203292304572213
154,0.736000542517435
155,0.0569387251614828
156,0.0176816234000317
157,0.231346342801857
158,-0.0440901544311501
159,-0.56041596396104
160,0.252440287361381
161,0.40078009193712
162,0.0397134955677654
163,0.0837801009118011
164,-0.609955917755405
165,0.798679438152753
166,-0.882122211544909
167,0.947225427695215
168,-0.723438545761883
169,-0.819136058098947
170,-0.0298747726984032
171,0.651937903435828
172,0.766854767377832
173,-0.800473746994019
174,0.434397791653557
175,0.428995563540347
176,0.487129471942001
177,-0.465725612520714
178,-0.29245644652706
179,0.62128794575341
180,-0.311240120941785
181,0.0437306137622024
182,-0.58546286967928
183,0.279970285741381
184,0.614747757944816
185,0.690043263590774
186,-0.954590021918988
187,0.13677019520778
188,-0.0711178272691109
189,-0.371262163043255
190,-0.799458644433475
191,0.524602150516934
192,0.363062447274109
193,-0.286026583902866
194,0.805814621389789
195,0.704902303034224
196,-0.0263596781390805
197,0.607367488658768
198,0.207382568593421
199,-0.390571376201844
200,0.224639095418184
201,0.170441341208622
202,0.145057046291885
203,0.644056521273957
204,0.540284847958071
205,-0.362996424692184
206,0.781756215067055
207,0.0698126810794764
208,0.0934246285709539
209,-0.688167371924677
210,-0.288393406343506
211,0.954023067433494
212,-0.616467425413991
213,0.0793927790104074
214,-0.359001262597688
215,0.412604885424232
216,-0.840231968344468
217,-0.0762770973697171
218,-0.481108098376256
219,0.205237912411606
220,-0.348405134278487
221,-0.605104974532841
222,0.464796971562198
223,-0.0807158433800328
224,0.371184306558002
225,0.420710829768185
226,-0.0981841622488862
227,-0.617757065828116
228,-0.623960223480624
229,0.923688139497341
230,0.56376854398912
231,0.980580787416646
232,0.54901069285129
233,-0.579731271528885
234,-0.996737873459439
235,-0.123632799850923
236,-0.258225773173087
237,-0.91876939592934
238,-0.544845073839592
239,0.115670021964547
240,0.284469944780347
241,0.479379274190352
242,-0.551122571750401
243,-0.880651147478552
244,-0.236119710942501
245,-0.694503623391834
246,0.0861389861727053
247,-0.353061145898188
248,-0.397654361657403
249,-0.613283789871024
250,-0.288332426478952
251,-0.456054232998003
252,-0.486319753982818
253,0.271095430414097
254,-0.0565029065543163
255,0.778130983863053
256,-0.255086756822305
257,0.254026481652409
258,-0.0319571551955429
259,0.733278232103273
260,0.491815249879678
261,-0.582023491942664
262,-0.731400880094973
